6.579195032827556133e-04,6.687814602628350258e-04,6.663473905064165592e-04,-6.619478226639330387e-04,6.654639728367328644e-04,-6.632573786191642284e-04,-6.694787880405783653e-04,-6.437539122998714447e-04,-6.670159636996686459e-04,6.710443994961678982e-04,6.703289109282195568e-04,6.712952163070440292e-04,-6.632021395489573479e-04,6.669990252703428268e-04,-6.688396097160875797e-04,-6.688880384899675846e-04,6.714072660543024540e-04,-6.690086447633802891e-04,6.715546478517353535e-04,-6.618457846343517303e-04,-6.715747294947504997e-04,-6.653312011621892452e-04,6.703121471218764782e-04,6.498360889963805676e-04,-6.703609833493828773e-04,-6.642038933932781219e-04,-6.717850337736308575e-04,-6.655119941569864750e-04,6.662727682851254940e-04,-6.663563544861972332e-04,-6.673415773548185825e-04,6.620817584916949272e-04,6.575250299647450447e-04,6.719218217767775059e-04,6.507496582344174385e-04,-6.371787167154252529e-04,-6.705608684569597244e-04,6.648332346230745316e-04,6.702061509713530540e-04,-6.666452973149716854e-04,6.678604986518621445e-04,-6.632897420786321163e-04,6.659199134446680546e-04,6.616483442485332489e-04,6.670061266049742699e-04,6.679584621451795101e-04,6.654247408732771873e-04,6.712907343171536922e-04,-6.615028833039104939e-04,6.610194686800241470e-04
6.500657764263451099e-04,6.628820556215941906e-04,6.599922198802232742e-04,-6.547899101860821247e-04,6.589456461369991302e-04,-6.563367205671966076e-04,-6.637100013904273510e-04,-6.343036657199263573e-04,-6.607840768992900848e-04,6.655690376646816730e-04,6.647218251600861549e-04,6.658727070316672325e-04,-6.562687922269105911e-04,6.607651012018322945e-04,-6.629498675465583801e-04,-6.630099960602819920e-04,6.660029757767915726e-04,-6.631498108617961407e-04,6.661810912191867828e-04,-6.546699441969394684e-04,-6.662023370154201984e-04,-6.587873212993144989e-04,6.647005211561918259e-04,6.408583140000700951e-04,-6.647604750469326973e-04,-6.574539002031087875e-04,-6.664547836408019066e-04,-6.590020493604242802e-04,6.599012995138764381e-04,-6.600021733902394772e-04,-6.611712160520255566e-04,6.549489335156977177e-04,6.496091955341398716e-04,6.666171248070895672e-04,6.418726989068090916e-04,-6.275126943364739418e-04,-6.649969145655632019e-04,6.581990164704620838e-04,6.645754328928887844e-04,-6.603460642509162426e-04,6.617889157496392727e-04,-6.563732749782502651e-04,6.594848819077014923e-04,6.544370553456246853e-04,6.607737159356474876e-04,6.619044579565525055e-04,6.588994292542338371e-04,6.658664206042885780e-04,-6.542662158608436584e-04,6.536972941830754280e-04
-4.099721263628453016e-04,-4.129648150410503149e-04,-4.123855032958090305e-04,4.112476890441030264e-04,-4.121671372558921576e-04,4.115911724511533976e-04,4.131342284381389618e-04,3.993532445747405291e-04,4.125560226384550333e-04,-4.135197377763688564e-04,-4.133238689973950386e-04,-4.135414783377200365e-04,4.115966439712792635e-04,-4.125427803955972195e-04,4.129869048483669758e-04,4.129779117647558451e-04,-4.135890339966863394e-04,4.130332963541150093e-04,-4.136022180318832397e-04,4.112175374757498503e-04,4.136255302000790834e-04,4.121407109778374434e-04,-4.133303300477564335e-04,-4.055146710015833378e-04,4.133292241021990776e-04,4.118489159736782312e-04,4.136599891353398561e-04,4.121824458707123995e-04,-4.123854741919785738e-04,4.123914404772222042e-04,4.126300627831369638e-04,-4.112761816941201687e-04,-4.098142380826175213e-04,-4.136962816119194031e-04,-4.062124935444444418e-04,3.904285840690135956e-04,4.133843176532536745e-04,-4.120059602428227663e-04,-4.132976755499839783e-04,4.124541592318564653e-04,-4.127401916775852442e-04,4.116120107937604189e-04,-4.122856189496815205e-04,-4.111631133127957582e-04,-4.125433915760368109e-04,-4.127690044697374105e-04,-4.121552919968962669e-04,-4.135469789616763592e-04,4.111189628019928932e-04,-4.109781293664127588e-04
6.420520367100834846e-04,6.525505450554192066e-04,6.501914467662572861e-04,-6.459354190155863762e-04,6.493362016044557095e-04,-6.472016684710979462e-04,-6.532263359986245632e-04,-6.286725983954966068e-04,-6.508388905785977840e-04,6.547436350956559181e-04,6.540510803461074829e-04,6.549888639710843563e-04,-6.471474189311265945e-04,6.508229416795074940e-04,-6.526062497869133949e-04,-6.526543875224888325e-04,6.550964317284524441e-04,-6.527696968987584114e-04,6.552405538968741894e-04,-6.458369898609817028e-04,-6.552587728947401047e-04,-6.492073298431932926e-04,6.540343165397644043e-04,6.343516288325190544e-04,-6.540824542753398418e-04,-6.481166346929967403e-04,-6.554637802764773369e-04,-6.493826513178646564e-04,6.501182215288281441e-04,-6.501998868770897388e-04,-6.511546089313924313e-04,6.460651638917624950e-04,6.416733958758413792e-04,6.555963773280382156e-04,6.352135678753256798e-04,-6.226105033420026302e-04,-6.542757037095725536e-04,6.487258360721170902e-04,6.539318710565567017e-04,-6.504803895950317383e-04,6.516580469906330109e-04,-6.472324603237211704e-04,6.497771828435361385e-04,6.456461269408464432e-04,6.508297519758343697e-04,6.517525762319564819e-04,6.492983666248619556e-04,6.549842655658721924e-04,-6.455059046857059002e-04,6.450391956605017185e-04
4.994864575564861298e-04,5.113216466270387173e-04,5.086423479951918125e-04,-5.038295057602226734e-04,5.076730158179998398e-04,-5.052599590271711349e-04,-5.120888235978782177e-04,-4.857630119659006596e-04,-5.093754734843969345e-04,5.138108972460031509e-04,5.130285862833261490e-04,5.140967550687491894e-04,-5.051948828622698784e-04,5.093589425086975098e-04,-5.113838124088943005e-04,-5.114419618621468544e-04,5.142151494510471821e-04,-5.115683889016509056e-04,5.143827875144779682e-04,-5.037189112044870853e-04,-5.144004826433956623e-04,-5.075257504358887672e-04,5.130076315253973007e-04,4.912570584565401077e-04,-5.130646750330924988e-04,-5.062920972704887390e-04,-5.146362818777561188e-04,-5.077248788438737392e-04,5.085560842417180538e-04,-5.086512537673115730e-04,-5.097344983369112015e-04,5.039774114266037941e-04,4.990710294805467129e-04,5.147861666046082973e-04,4.921387298963963985e-04,-4.803923657163977623e-04,-5.132829537615180016e-04,5.069820326752960682e-04,5.128925549797713757e-04,-5.089706974104046822e-04,5.103088915348052979e-04,-5.052924971096217632e-04,5.081718554720282555e-04,5.035039503127336502e-04,5.093669169582426548e-04,5.104153533466160297e-04,5.076303496025502682e-04,5.140902358107268810e-04,-5.033464985899627209e-04,5.028222803957760334e-04
-5.214168922975659370e-04,-5.250427639111876488e-04,-5.242997431196272373e-04,5.228880909271538258e-04,-5.240240134298801422e-04,5.233118426986038685e-04,5.252584232948720455e-04,5.115090170875191689e-04,5.245125503279268742e-04,-5.257463199086487293e-04,-5.255081341601908207e-04,-5.257939919829368591e-04,5.233093979768455029e-04,-5.245004431344568729e-04,5.250667454674839973e-04,5.250658723525702953e-04,-5.258441087789833546e-04,5.251231486909091473e-04,-5.258723394945263863e-04,5.228523514233529568e-04,5.258925957605242729e-04,5.239874590188264847e-04,-5.255110445432364941e-04,-5.170027143321931362e-04,5.255162832327187061e-04,5.236255819909274578e-04,5.259449244476854801e-04,5.240417085587978363e-04,-5.242906627245247364e-04,5.243055056780576706e-04,5.246092914603650570e-04,-5.229263915680348873e-04,-5.212470423430204391e-04,-5.259895697236061096e-04,-5.176514387130737305e-04,5.037953378632664680e-04,5.255830474197864532e-04,-5.238232552073895931e-04,-5.254730349406599998e-04,5.243889172561466694e-04,-5.247575463727116585e-04,5.233317497186362743e-04,-5.241708131507039070e-04,-5.227865767665207386e-04,-5.245016072876751423e-04,-5.247915396466851234e-04,-5.240101600065827370e-04,-5.257975426502525806e-04,5.227348883636295795e-04,-5.225677741691470146e-04
-5.907785380259156227e-04,-6.030583172105252743e-04,-6.003478774800896645e-04,5.954130901955068111e-04,-5.993614904582500458e-04,5.968827754259109497e-04,6.038379506208002567e-04,5.710801342502236366e-04,6.010982324369251728e-04,-6.055920966900885105e-04,-6.047789356671273708e-04,-6.058514118194580078e-04,5.968321929685771465e-04,-6.010743090882897377e-04,6.031275843270123005e-04,6.031700759194791317e-04,-6.059880834072828293e-04,6.033196114003658295e-04,-6.061406456865370274e-04,5.952968494966626167e-04,6.061732419766485691e-04,5.992166697978973389e-04,-6.047663628123700619e-04,-5.804381798952817917e-04,6.048138020560145378e-04,5.979513516649603844e-04,6.063995533622801304e-04,5.994169041514396667e-04,-6.002749432809650898e-04,6.003599846735596657e-04,6.014587706886231899e-04,-5.955596570856869221e-04,-5.903072888031601906e-04,-6.065546767786145210e-04,-5.817156052216887474e-04,5.596995470114052296e-04,6.050409283488988876e-04,-5.986543255858123302e-04,-6.046437192708253860e-04,6.006782059557735920e-04,-6.020290893502533436e-04,5.969263147562742233e-04,-5.998738342896103859e-04,-5.950740305706858635e-04,-6.010814104229211807e-04,-6.021411390975117683e-04,-5.993163795210421085e-04,-6.058500148355960846e-04,5.949075566604733467e-04,-5.943578435108065605e-04
-5.907785380259156227e-04,-6.030583172105252743e-04,-6.003478774800896645e-04,5.954130901955068111e-04,-5.993614904582500458e-04,5.968827754259109497e-04,6.038379506208002567e-04,5.710801342502236366e-04,6.010982324369251728e-04,-6.055920966900885105e-04,-6.047789356671273708e-04,-6.058514118194580078e-04,5.968321929685771465e-04,-6.010743090882897377e-04,6.031275843270123005e-04,6.031700759194791317e-04,-6.059880834072828293e-04,6.033196114003658295e-04,-6.061406456865370274e-04,5.952968494966626167e-04,6.061732419766485691e-04,5.992166697978973389e-04,-6.047663628123700619e-04,-5.804381798952817917e-04,6.048138020560145378e-04,5.979513516649603844e-04,6.063995533622801304e-04,5.994169041514396667e-04,-6.002749432809650898e-04,6.003599846735596657e-04,6.014587706886231899e-04,-5.955596570856869221e-04,-5.903072888031601906e-04,-6.065546767786145210e-04,-5.817156052216887474e-04,5.596995470114052296e-04,6.050409283488988876e-04,-5.986543255858123302e-04,-6.046437192708253860e-04,6.006782059557735920e-04,-6.020290893502533436e-04,5.969263147562742233e-04,-5.998738342896103859e-04,-5.950740305706858635e-04,-6.010814104229211807e-04,-6.021411390975117683e-04,-5.993163795210421085e-04,-6.058500148355960846e-04,5.949075566604733467e-04,-5.943578435108065605e-04
-5.907785380259156227e-04,-6.030583172105252743e-04,-6.003478774800896645e-04,5.954130901955068111e-04,-5.993614904582500458e-04,5.968827754259109497e-04,6.038379506208002567e-04,5.710801342502236366e-04,6.010982324369251728e-04,-6.055920966900885105e-04,-6.047789356671273708e-04,-6.058514118194580078e-04,5.968321929685771465e-04,-6.010743090882897377e-04,6.031275843270123005e-04,6.031700759194791317e-04,-6.059880834072828293e-04,6.033196114003658295e-04,-6.061406456865370274e-04,5.952968494966626167e-04,6.061732419766485691e-04,5.992166697978973389e-04,-6.047663628123700619e-04,-5.804381798952817917e-04,6.048138020560145378e-04,5.979513516649603844e-04,6.063995533622801304e-04,5.994169041514396667e-04,-6.002749432809650898e-04,6.003599846735596657e-04,6.014587706886231899e-04,-5.955596570856869221e-04,-5.903072888031601906e-04,-6.065546767786145210e-04,-5.817156052216887474e-04,5.596995470114052296e-04,6.050409283488988876e-04,-5.986543255858123302e-04,-6.046437192708253860e-04,6.006782059557735920e-04,-6.020290893502533436e-04,5.969263147562742233e-04,-5.998738342896103859e-04,-5.950740305706858635e-04,-6.010814104229211807e-04,-6.021411390975117683e-04,-5.993163795210421085e-04,-6.058500148355960846e-04,5.949075566604733467e-04,-5.943578435108065605e-04
2.321849526030741967e-26,-2.663427992809791139e-26,2.022733808591147019e-26,2.353200892186246249e-26,-1.096035021696714050e-26,-2.476282606774563514e-26,-1.139630911178247949e-26,-8.760388174884800157e-27,1.967801972494147625e-26,1.717120003519189538e-26,1.844055580963423437e-26,2.199904572332799824e-26,-2.534771558441648357e-26,-5.297181719259650401e-28,2.638754557624856271e-27,9.148101754221261136e-27,3.485164512551843339e-28,1.914497162014166568e-26,1.875178608864721169e-26,-1.693950604065024438e-26,1.550923034526259652e-26,2.221001979315595360e-26,6.056275451260213089e-27,-2.113275935285470853e-26,3.833123286717506043e-27,-1.430517746263058441e-26,-2.660443879916759780e-26,2.578126552605738300e-26,2.104682589948010558e-26,-1.046109216785561510e-26,-2.098536562309482011e-26,4.041514395600546466e-28,2.308418706896167588e-26,2.210822129927146635e-26,2.115370422618590860e-26,1.604775579482424439e-26,-2.027090262125350947e-26,-2.380892991447414783e-26,1.957279461649993523e-26,-1.927011238495212623e-26,-1.381385578563388994e-26,-1.000068705907018005e-26,-1.914463419721540904e-26,1.445650933394075586e-26,-1.038793937818496028e-27,8.415786152167458575e-27,-8.528952254955697044e-27,1.166813948636516049e-26,-1.324915338515762242e-28,1.056744510087258928e-26
